Date,High,Low,Open,Close,Volume,Adj Close
1999-12-31,707.7000122070312,678.239990234375,695.3800048828125,704.5599975585938,0,704.21923828125
2000-01-03,713.969970703125,684.7999877929688,704.5599975585938,713.2000122070312,0,712.8551025390625
2000-01-04,713.2000122070312,686.280029296875,713.2000122070312,687.3200073242188,0,686.9876098632812
2000-01-05,690.1199951171875,662.8900146484375,685.9500122070312,678.5399780273438,0,678.2117919921875
2000-01-06,683.6199951171875,662.6199951171875,678.5399780273438,669.3300170898438,0,669.0062866210938
2000-01-07,690.8200073242188,662.4400024414062,669.3300170898438,690.75,0,690.4159545898438
2000-01-10,748.3200073242188,690.75,690.75,741.6900024414062,0,741.331298828125
2000-01-11,755.8800048828125,713.22998046875,741.6900024414062,717.0900268554688,0,716.7432250976562
2000-01-12,750.0399780273438,709.8699951171875,717.0900268554688,741.5900268554688,0,741.2313842773438
2000-01-13,752.1599731445312,732.77001953125,741.6900024414062,748.97998046875,0,748.6177368164062
2000-01-14,817.3200073242188,748.97998046875,748.97998046875,809.8699951171875,0,809.4783325195312
2000-01-18,813.1699829101562,793.2899780273438,809.760009765625,803.3699951171875,0,802.9814453125
2000-01-19,810.25,796.3900146484375,803.3699951171875,805.4299926757812,0,805.0404663085938
2000-01-20,833.52001953125,805.4299926757812,805.4299926757812,812.5700073242188,0,812.177001953125
2000-01-21,817.5900268554688,802.1599731445312,812.6500244140625,804.1500244140625,0,803.7611083984375
2000-01-24,828.5700073242188,789.0499877929688,804.1500244140625,789.0700073242188,0,788.6884155273438
2000-01-25,815.77001953125,776.739990234375,789.0700073242188,815.5399780273438,0,815.1455688476562
2000-01-26,815.5399780273438,783.1599731445312,815.5399780273438,783.1599731445312,0,782.7811889648438
2000-01-27,804.6300048828125,765.3200073242188,783.1599731445312,778.6500244140625,0,778.2734375
2000-01-28,790.3400268554688,742.719970703125,778.6500244140625,749.010009765625,0,748.6477661132812
2000-01-31,778.0599975585938,738.8200073242188,749.2100219726562,778.0599975585938,0,777.6837158203125
2000-02-01,802.4400024414062,761.510009765625,778.0599975585938,802.4299926757812,0,802.0419311523438
2000-02-02,834.4199829101562,802.1599731445312,802.4299926757812,825.9500122070312,0,825.550537109375
2000-02-03,870.4600219726562,825.9500122070312,825.9500122070312,870.4600219726562,0,870.0390625
2000-02-04,880.4299926757812,864.3499755859375,870.4600219726562,868.02001953125,0,867.6002197265625
2000-02-07,902.97998046875,866.7899780273438,868.02001953125,902.97998046875,0,902.5432739257812
2000-02-08,923.0599975585938,894.8699951171875,902.97998046875,920.0700073242188,0,919.6250610351562
2000-02-09,929.3599853515625,900.6699829101562,920.1500244140625,903.52001953125,0,903.0830688476562
2000-02-10,943.5499877929688,899.0999755859375,903.6799926757812,943.0900268554688,0,942.6339111328125
2000-02-11,943.3900146484375,906.6799926757812,943.0900268554688,912.1900024414062,0,911.7488403320312
2000-02-14,933.8400268554688,901.780029296875,912.1900024414062,925.7100219726562,0,925.2623291015625
2000-02-15,969.1599731445312,904.530029296875,925.7100219726562,954.22998046875,0,953.7684936523438
2000-02-16,974.72998046875,949.5,954.22998046875,953.9199829101562,0,953.4586181640625
2000-02-17,981.0599975585938,946.1400146484375,961.1599731445312,978.7999877929688,0,978.3265991210938
2000-02-18,978.7999877929688,935.9400024414062,978.7999877929688,935.9400024414062,0,935.4873657226562
2000-02-22,998.6400146484375,919.25,935.9400024414062,989.9299926757812,0,989.4512329101562
2000-02-23,1025.050048828125,983.1300048828125,989.9299926757812,1007.489990234375,0,1007.0027465820312
2000-02-24,1064.050048828125,1003.5999755859375,1007.489990234375,1063.699951171875,0,1063.185546875
2000-02-25,1075.18994140625,1030.3800048828125,1063.699951171875,1032.02001953125,0,1031.5208740234375
2000-02-28,1069.739990234375,992.3800048828125,1032.02001953125,1066.4300537109375,0,1065.914306640625
2000-02-29,1174.1800537109375,1066.4300537109375,1066.4300537109375,1170.4599609375,0,1169.8939208984375
2000-03-01,1190.6700439453125,1154.0899658203125,1170.4599609375,1172.1800537109375,0,1171.6131591796875
2000-03-02,1177.31005859375,1127.4000244140625,1172.1800537109375,1135.9599609375,0,1135.4105224609375
2000-03-03,1211.3399658203125,1135.9599609375,1135.9599609375,1211.3399658203125,0,1210.754150390625
2000-03-06,1256.6099853515625,1211.3399658203125,1211.3399658203125,1243.7900390625,0,1243.1884765625
2000-03-07,1290.239990234375,1240.9300537109375,1243.7900390625,1263.739990234375,0,1263.1287841796875
2000-03-08,1269.949951171875,1196.3699951171875,1263.739990234375,1242.1700439453125,0,1241.5693359375
2000-03-09,1291.8499755859375,1222.02001953125,1242.1700439453125,1290.2099609375,0,1289.5859375
2000-03-10,1347.93994140625,1289.469970703125,1290.2099609375,1332.72998046875,0,1332.08544921875
2000-03-13,1339.47998046875,1277.0899658203125,1332.72998046875,1316.0999755859375,0,1315.4635009765625
2000-03-14,1362.0999755859375,1229.02001953125,1316.0999755859375,1229.8399658203125,0,1229.2451171875
2000-03-15,1255.1199951171875,1186.27001953125,1229.8399658203125,1201.3399658203125,0,1200.7589111328125
2000-03-16,1241.0,1137.8800048828125,1201.3399658203125,1227.1199951171875,0,1226.5264892578125
2000-03-17,1264.239990234375,1208.3900146484375,1227.1199951171875,1254.8299560546875,0,1254.2230224609375
2000-03-20,1278.2099609375,1201.989990234375,1254.8299560546875,1203.449951171875,0,1202.867919921875
2000-03-21,1203.449951171875,1131.3599853515625,1203.449951171875,1194.489990234375,0,1193.912353515625
2000-03-22,1306.719970703125,1194.489990234375,1194.489990234375,1304.5899658203125,0,1303.958984375
2000-03-23,1314.8599853515625,1278.9000244140625,1304.5899658203125,1285.1199951171875,0,1284.4984130859375
2000-03-24,1330.949951171875,1261.9599609375,1285.1199951171875,1287.5,0,1286.8773193359375
2000-03-27,1320.68994140625,1287.5,1287.5,1305.4599609375,0,1304.82861328125
2000-03-28,1308.030029296875,1259.780029296875,1305.4599609375,1261.1700439453125,0,1260.56005859375
2000-03-29,1261.1700439453125,1176.010009765625,1261.1700439453125,1193.800048828125,0,1193.22265625
2000-03-30,1214.260009765625,1114.969970703125,1193.800048828125,1151.31005859375,0,1150.7532958984375
2000-03-31,1210.1300048828125,1125.97998046875,1151.31005859375,1181.8900146484375,0,1181.318359375
2000-04-03,1181.8900146484375,1089.9300537109375,1181.8900146484375,1094.81005859375,0,1094.280517578125
2000-04-04,1125.7099609375,965.4600219726562,1094.81005859375,1068.8900146484375,0,1068.373046875
2000-04-05,1179.9599609375,1048.5799560546875,1068.8900146484375,1134.760009765625,0,1134.211181640625
2000-04-06,1187.68994140625,1133.780029296875,1134.760009765625,1156.5699462890625,0,1156.0106201171875
2000-04-07,1223.31005859375,1156.5699462890625,1156.5699462890625,1223.27001953125,0,1222.678466796875
2000-04-10,1240.9200439453125,1167.760009765625,1223.27001953125,1167.760009765625,0,1167.1951904296875
2000-04-11,1186.1400146484375,1093.25,1167.760009765625,1131.9100341796875,0,1131.362548828125
2000-04-12,1151.449951171875,1036.280029296875,1131.9100341796875,1037.699951171875,0,1037.1981201171875
2000-04-13,1107.9599609375,1008.8599853515625,1037.699951171875,1009.7000122070312,0,1009.211669921875
2000-04-14,1009.7000122070312,873.8900146484375,1009.7000122070312,892.1599731445312,0,891.728515625
2000-04-17,1010.280029296875,876.0900268554688,892.030029296875,1009.8800048828125,0,1009.3916015625
2000-04-18,1053.52001953125,988.6099853515625,1009.7000122070312,1052.5899658203125,0,1052.0809326171875
2000-04-19,1065.8800048828125,1006.8200073242188,1052.5899658203125,1012.8699951171875,0,1012.380126953125
2000-04-20,1031.219970703125,989.0700073242188,1012.8699951171875,1024.280029296875,0,1023.78466796875
2000-04-24,1024.280029296875,961.5900268554688,1024.280029296875,993.6400146484375,0,993.1594848632812
2000-04-25,1082.8399658203125,994.3200073242188,994.3200073242188,1082.449951171875,0,1081.9263916015625
2000-04-26,1113.75,1060.3900146484375,1082.449951171875,1060.8399658203125,0,1060.326904296875
2000-04-27,1141.9200439453125,1031.800048828125,1060.8399658203125,1135.1199951171875,0,1134.571044921875
2000-04-28,1190.510009765625,1135.1199951171875,1135.1199951171875,1171.6400146484375,0,1171.0733642578125
