Dates,CLOSE
2008.2.4,93.61
2008.2.5,93.54
2008.2.6,93.8401
2008.2.7,92.866
2008.2.8,93.01
2008.2.11,93.51
2008.2.12,93.1
2008.2.13,92.23
2008.2.14,92.4899
2008.2.15,92.65
2008.2.19,92.734
2008.2.20,92.28
2008.2.21,93.05
2008.2.22,93.13
2008.2.25,92.36
2008.2.26,93.11
2008.2.27,93.97
2008.2.28,94.72
2008.2.29,96.13
2008.3.3,96.77
2008.3.4,96.56
2008.3.5,96.1072
2008.3.6,97.39
2008.3.7,97.15
2008.3.10,98.33
2008.3.11,96.62
2008.3.12,98.2792
2008.3.13,98.95
2008.3.14,100.5821
2008.3.17,102.53
2008.3.18,100.3
2008.3.19,100.88
2008.3.20,100.66
2008.3.24,98.9968
2008.3.25,99.4999
2008.3.26,100.49
2008.3.27,100.27
2008.3.28,100.77
2008.3.31,100.24
2008.4.1,97.67
2008.4.2,97.58
2008.4.3,97.41
2008.4.4,98.28
2008.4.7,97.4212
2008.4.8,97.37
2008.4.9,98.17
2008.4.10,98.1399
2008.4.11,99.04
2008.4.14,98.89
2008.4.15,98.32
2008.4.16,98.13
2008.4.17,97.37
2008.4.18,96.27
2008.4.21,96.54
2008.4.22,96.71
2008.4.23,96.42
2008.4.24,95.53
2008.4.25,95.5296
2008.4.28,95.74
2008.4.29,95.91
2008.4.30,95.95
2008.5.1,95.5
2008.5.2,94.56
2008.5.5,95.08
2008.5.6,95.28
2008.5.7,95.13
2008.5.8,95.91
2008.5.9,96.84
2008.5.12,96.12
2008.5.13,95.27
2008.5.14,94.95
2008.5.15,95.38
2008.5.16,95.86
2008.5.19,95.65
2008.5.20,96.32
2008.5.21,96.94
2008.5.22,95.84
2008.5.23,96.62
2008.5.27,95.77
2008.5.28,95.36
2008.5.29,94.48
2008.5.30,94.6522
2008.6.2,95.4
2008.6.3,94.92
2008.6.4,94.86
2008.6.5,94.15
2008.6.6,95.04
2008.6.9,93.86
2008.6.10,92.89
2008.6.11,93.29
2008.6.12,92.47
2008.6.13,92.143
2008.6.16,92.278
2008.6.17,92.39
2008.6.18,92.54
2008.6.19,92.41
2008.6.20,93.047
2008.6.23,92.53
2008.6.24,92.54
2008.6.25,92.57
2008.6.26,93.58
2008.6.27,93.98
2008.6.30,93.9
2008.7.1,93.97
2008.7.2,94.15
2008.7.3,93.46
2008.7.7,93.06
2008.7.8,92.77
2008.7.9,93.32
2008.7.10,93.15
2008.7.11,93.74
2008.7.14,94.08
2008.7.15,95.22
2008.7.16,94.94
2008.7.17,93.47
2008.7.18,93.3
2008.7.21,93.5088
2008.7.22,92.9
2008.7.23,92.41
2008.7.24,92.99
2008.7.25,92.42
2008.7.28,92.82
2008.7.29,92.19
2008.7.30,92.24
2008.7.31,92.42
2008.8.1,92.5554
2008.8.4,92.15
2008.8.5,92.118
2008.8.6,90.83
2008.8.7,91.11
2008.8.8,90.48
2008.8.11,90.52
2008.8.12,91.18
2008.8.13,91.02
2008.8.14,90.95
2008.8.15,90.18
2008.8.18,90.64
2008.8.19,90.88
2008.8.20,90.81
2008.8.21,91.8834
2008.8.22,90.6
2008.8.25,91.22
2008.8.26,90.93
2008.8.27,91.01
2008.8.28,90.9834
2008.8.29,91.65
2008.9.2,91.74
2008.9.3,92.13
2008.9.4,93.117
2008.9.5,93.01
2008.9.8,92.23
2008.9.9,93.09
2008.9.10,92.67
2008.9.11,93.03
2008.9.12,92.43
2008.9.15,95.03
2008.9.16,94.03
2008.9.17,95.1
2008.9.18,94.29
2008.9.19,92.86
2008.9.22,94.97
2008.9.23,94.91
2008.9.24,94.07
2008.9.25,93.65
2008.9.26,93.9501
2008.9.29,95.641
2008.9.30,93.883
2008.10.1,94.122
2008.10.2,94.9098
2008.10.3,94.88
2008.10.6,98.34
2008.10.7,98.4
2008.10.8,99.88
2008.10.9,99.57
2008.10.10,99.02
2008.10.13,97.67
2008.10.14,97.71
2008.10.15,99.47
2008.10.16,98.27
2008.10.17,98.3
2008.10.20,98.03
2008.10.21,99.65
2008.10.22,102.14
2008.10.23,102.76
2008.10.24,105.1
2008.10.27,106.6
2008.10.28,101.96
2008.10.29,102.09
2008.10.30,101.16
2008.10.31,100.97
2008.11.3,100.42
2008.11.4,99.88
2008.11.5,101.57
2008.11.6,102.15
2008.11.7,101.43
2008.11.10,102.13
2008.11.11,102
2008.11.12,105.18
2008.11.13,101.85
2008.11.14,102.61
2008.11.17,103.47
2008.11.18,103.11
2008.11.19,104.3984
2008.11.20,105.99
2008.11.21,104.09
2008.11.24,103
2008.11.25,104.42
2008.11.26,104.27
2008.11.28,104.32
2008.12.1,106.97
2008.12.2,106.93
2008.12.3,106.73
2008.12.4,108.11
2008.12.5,107.4
2008.12.8,107.18
2008.12.9,108.18
2008.12.10,107.57
2008.12.11,108.64
2008.12.12,109.46
2008.12.15,109.8
2008.12.16,112.35
2008.12.17,114.1
2008.12.18,111.57
2008.12.19,111.66
2008.12.22,110.55
2008.12.23,109.65
2008.12.24,109.79
2008.12.26,109.96
2008.12.29,110.04
2008.12.30,110.48
2008.12.31,110.09
2009.1.2,107.79
2009.1.5,106.62
2009.1.6,106.05
2009.1.7,107.62
2009.1.8,109.3
2009.1.9,110.44
2009.1.12,111.83
2009.1.13,111.78
2009.1.14,111.89
2009.1.15,110.87
2009.1.16,109.89
2009.1.20,111
2009.1.21,111.4
2009.1.22,112.296
2009.1.23,112.13
2009.1.26,111.9
2009.1.27,111.9
2009.1.28,110.24
2009.1.29,110.8
2009.1.30,110.9
2009.2.2,111.18
2009.2.3,111.65
2009.2.4,111.45
2009.2.5,109.13
2009.2.6,108.2
2009.2.9,108.95
2009.2.10,110.35
2009.2.11,110.17
2009.2.12,109.58
2009.2.13,108.23
2009.2.17,107.89
2009.2.18,106.08
2009.2.19,105.55
2009.2.20,107
2009.2.23,105.37
2009.2.24,102.8
2009.2.25,102.06
2009.2.26,101.23
2009.2.27,102.02
2009.3.2,102.2
2009.3.3,101.26
2009.3.4,100.5
2009.3.5,101.72
2009.3.6,101.28
2009.3.9,100.71
2009.3.10,100.84
2009.3.11,102.4
2009.3.12,102
2009.3.13,101.58
2009.3.16,101.43
2009.3.17,101.02
2009.3.18,103.55
2009.3.19,105.4
2009.3.20,103.88
2009.3.23,102.66
2009.3.24,101.83
2009.3.25,102.17
2009.3.26,100.85
2009.3.27,101.6799
2009.3.30,102.32
2009.3.31,100.52
2009.4.1,100.85
2009.4.2,99.96
2009.4.3,99.3
2009.4.6,98.53
2009.4.7,99.2
2009.4.8,99.92
2009.4.9,99.1
2009.4.13,99.49
2009.4.14,100.7
2009.4.15,100.25
2009.4.16,100.24
2009.4.17,100.25
2009.4.20,101.72
2009.4.21,100.78
2009.4.22,101.5
2009.4.23,101.63
2009.4.24,102.51
2009.4.27,102.79
2009.4.28,103.2
2009.4.29,102.14
2009.4.30,100.89
2009.5.1,100.29
2009.5.4,100.6
2009.5.5,100.6
2009.5.6,101.27
2009.5.7,100.5
2009.5.8,101.06
2009.5.11,102.17
2009.5.12,103.24
2009.5.13,104.39
2009.5.14,103.94
2009.5.15,104.6
2009.5.18,103.22
2009.5.19,103.63
2009.5.20,105.04
2009.5.21,105.55
2009.5.22,104.99
2009.5.26,104.76
2009.5.27,104.47
2009.5.28,102.69
2009.5.29,104.39
2009.6.1,102.98
2009.6.2,104.14
2009.6.3,103.63
2009.6.4,102.81
2009.6.5,100.64
2009.6.8,101.06
2009.6.9,102.14
2009.6.10,101.23
2009.6.11,101.93
2009.6.12,101.13
2009.6.15,101.72
2009.6.16,103.13
2009.6.17,104
2009.6.18,102.96
2009.6.19,103.38
2009.6.22,103.75
2009.6.23,104.42
2009.6.24,104.1
2009.6.25,103.75
2009.6.26,104.52
2009.6.29,103.61
2009.6.30,103.27
2009.7.1,102.93
2009.7.2,103.72
2009.7.6,104.32
2009.7.7,104.87
2009.7.8,107.32
2009.7.9,107
2009.7.10,107.58
2009.7.13,107.03
2009.7.14,106.51
2009.7.15,105.43
2009.7.16,106
2009.7.17,105.36
2009.7.20,105.44
2009.7.21,106.15
2009.7.22,106.35
2009.7.23,104.62
2009.7.24,104.91
2009.7.27,104.42
2009.7.28,105.11
2009.7.29,104.7
2009.7.30,104.17
2009.7.31,105.06
2009.8.3,104.27
2009.8.4,104.34
2009.8.5,104.69
2009.8.6,104.2546
2009.8.7,101.96
2009.8.10,102.36
2009.8.11,103.62
2009.8.12,103.49
2009.8.13,104.22
2009.8.14,104.81
2009.8.17,105.25
2009.8.18,104.95
2009.8.19,105.73
2009.8.20,105.51
2009.8.21,105.41
2009.8.24,105.18
2009.8.25,105.59
2009.8.26,105.51
2009.8.27,106.27
2009.8.28,106.22
2009.8.31,106.8
2009.9.1,107.05
2009.9.2,107.84
2009.9.3,107.2
2009.9.4,106.85
2009.9.8,107.77
2009.9.9,107.902
2009.9.10,108.37
2009.9.11,109.63
2009.9.14,109.27
2009.9.15,109.13
2009.9.16,109.41
2009.9.17,108.99
2009.9.18,108.71
2009.9.21,107.95
2009.9.22,108.9
2009.9.23,108.79
2009.9.24,108.91
2009.9.25,110.55
2009.9.28,110.86
2009.9.29,110.08
2009.9.30,110.68
2009.10.1,110.62
2009.10.2,110.67
2009.10.5,110.95
2009.10.6,111.86
2009.10.7,112.09
2009.10.8,112.29
2009.10.9,110.66
2009.10.12,110.53
2009.10.13,110.7
2009.10.14,111.13
2009.10.15,109.6
2009.10.16,109.28
2009.10.19,109.6
2009.10.20,109.5
2009.10.21,109.27
2009.10.22,108.82
2009.10.23,107.88
2009.10.26,107.7
2009.10.27,108.08
2009.10.28,109.37
2009.10.29,108.6
2009.10.30,110.32
2009.11.2,109.92
2009.11.3,109.92
2009.11.4,109.65
2009.11.5,109.4
2009.11.6,110.4
2009.11.9,110.34
2009.11.10,110.51
2009.11.11,110.54
2009.11.12,109.82
2009.11.13,110.72
2009.11.16,111.44
2009.11.17,111.1714
2009.11.18,111.09
2009.11.19,111.5
2009.11.20,111.51
2009.11.23,111.6
2009.11.24,112.17
2009.11.25,113.74
2009.11.27,114.4
2009.11.30,114.85
2009.12.1,114.54
2009.12.2,113.6
2009.12.3,112.58
2009.12.4,109.72
2009.12.7,110.88
2009.12.8,112.37
2009.12.9,112.98
2009.12.10,112.51
2009.12.11,111.45
2009.12.14,112.05
2009.12.15,110.77
2009.12.16,110.55
2009.12.17,110.33
2009.12.18,109.87
2009.12.21,108.85
2009.12.22,108.1
2009.12.23,108.29
2009.12.24,108.32
2009.12.28,108.31
2009.12.29,107.8
2009.12.30,107.33
2009.12.31,106.61
2010.1.4,107.18
2010.1.5,108.24
2010.1.6,107.4
2010.1.7,106.47
2010.1.8,107.12
2010.1.11,107.73
2010.1.12,109.08
2010.1.13,108.51
2010.1.14,108.9
2010.1.15,109.18
2010.1.19,108.87
2010.1.20,108.75
2010.1.21,109.79
2010.1.22,110.4
2010.1.25,109.96
2010.1.26,110.7
2010.1.27,110.2
2010.1.28,110.4
2010.1.29,109.96
2010.2.1,109.44
2010.2.2,109.79
2010.2.3,109.04
2010.2.4,111.6
2010.2.5,111
2010.2.8,111.07
2010.2.9,110.73
2010.2.10,110.26
2010.2.11,110.59
2010.2.12,110.22
2010.2.16,110.05
2010.2.17,108.78
2010.2.18,108.67
2010.2.19,108.28
2010.2.22,108.89
2010.2.23,110.02
2010.2.24,109.99
2010.2.25,111.35
2010.2.26,111.65
2010.3.1,111.34
2010.3.2,111.83
2010.3.3,112.2
2010.3.4,111.3
2010.3.5,109.75
2010.3.8,109.85
2010.3.9,110.23
2010.3.10,109.56
2010.3.11,109.54
2010.3.12,109.63
2010.3.15,109.6
2010.3.16,109.92
2010.3.17,109.88
2010.3.18,109.77
2010.3.19,109.54
2010.3.22,110.01
2010.3.23,109.67
2010.3.24,107.59
2010.3.25,106.94
2010.3.26,107.21
2010.3.29,107.25
2010.3.30,106.85
2010.3.31,106.05
2010.4.1,105.6
2010.4.5,105.13
2010.4.6,105.8
2010.4.7,106.28
2010.4.8,106.19
2010.4.9,106.4
2010.4.12,106.3
2010.4.13,106.39
2010.4.14,106.38
2010.4.15,106.53
2010.4.16,107.64
2010.4.19,107.29
2010.4.20,106.41
2010.4.21,106.34
2010.4.22,105.89
2010.4.23,105.44
2010.4.26,105.44
2010.4.27,106.42
2010.4.28,105.32
2010.4.29,105.35
2010.4.30,105.55
2010.5.3,104.79
2010.5.4,104.94
2010.5.5,105.73
2010.5.6,109.77
2010.5.7,108.43
2010.5.10,106.29
2010.5.11,106.86
2010.5.12,106.345
2010.5.13,106.86
2010.5.14,107.36
2010.5.17,107.12
2010.5.18,107.32
2010.5.19,108.32
2010.5.20,110.57
2010.5.21,110.09
2010.5.24,109.62
2010.5.25,109.93
2010.5.26,110.17
2010.5.27,108.94
2010.5.28,108.98
2010.6.1,108.85
2010.6.2,107.54
2010.6.3,106.95
2010.6.4,108.07
2010.6.7,108.2
2010.6.8,108.44
2010.6.9,108.66
2010.6.10,108.51
2010.6.11,108.04
2010.6.14,108.31
2010.6.15,108.4
2010.6.16,108.42
2010.6.17,108.92
2010.6.18,109.17
2010.6.21,108.855
2010.6.22,109.65
2010.6.23,110.22
2010.6.24,110.7
2010.6.25,111
2010.6.28,110.82
2010.6.29,111.87
2010.6.30,112.09
2010.7.1,113.13
2010.7.2,112.86
2010.7.6,113.19
2010.7.7,112.85
2010.7.8,112.09
2010.7.9,111.74
2010.7.12,111.77
2010.7.13,111.98
2010.7.14,112.2
2010.7.15,113.28
2010.7.16,114.29
2010.7.19,114.04
2010.7.20,113.25
2010.7.21,113.8
2010.7.22,113.955
2010.7.23,113.36
2010.7.26,113.96
2010.7.27,112.595
2010.7.28,113.23
2010.7.29,114.02
2010.7.30,114.6
2010.8.2,114.5
2010.8.3,115.39
2010.8.4,114.78
2010.8.5,115.37
2010.8.6,115.96
2010.8.9,115.29
2010.8.10,116.01
2010.8.11,115.99
2010.8.12,115.28
2010.8.13,114.75
2010.8.16,116.06
2010.8.17,115.82
2010.8.18,115.85
2010.8.19,116.06
2010.8.20,115.62
2010.8.23,116.17
2010.8.24,117.63
2010.8.25,116.885
2010.8.26,117.28
2010.8.27,115.99
2010.8.30,117.11
2010.8.31,117.83
2010.9.1,117.3
2010.9.2,117.53
2010.9.3,117.28
2010.9.7,118.18
2010.9.8,117.96
2010.9.9,118.11
2010.9.10,117.56
2010.9.13,118.32
2010.9.14,119.13
2010.9.15,115.63
2010.9.16,115.3
2010.9.17,115.34
2010.9.20,115.4
2010.9.21,116.29
2010.9.22,117.075
2010.9.23,117.35
2010.9.24,117.46
2010.9.27,117.5
2010.9.28,117.9
2010.9.29,118.315
2010.9.30,118.57
2010.10.1,118.8
2010.10.4,118.64
2010.10.5,118.91
2010.10.6,119.33
2010.10.7,120.09
2010.10.8,120.54
2010.10.11,120.49
2010.10.12,120.86
2010.10.13,121.03
2010.10.14,121.47
2010.10.15,121.51
2010.10.18,121.86
2010.10.19,121.35
2010.10.20,121.88
2010.10.21,121.59
2010.10.22,121.58
2010.10.25,122.47
2010.10.26,121.38
2010.10.27,121.06
2010.10.28,122.09
2010.10.29,122.925
2010.11.1,122.74
2010.11.2,122.62
2010.11.3,121.91
2010.11.4,122.67
2010.11.5,121.63
2010.11.8,121.87
2010.11.9,120.86
2010.11.10,120.2
2010.11.11,119.88
2010.11.12,120
2010.11.15,118.88
2010.11.16,118.72
2010.11.17,118.68
2010.11.18,118.45
2010.11.19,118.51
2010.11.22,118.8
2010.11.23,118.92
2010.11.24,118.3
2010.11.26,117.68
2010.11.29,117.43
2010.11.30,118.16
2010.12.1,117.52
2010.12.2,117.87
2010.12.3,119.56
2010.12.6,119.65
2010.12.7,118.43
2010.12.8,117.73
2010.12.9,118.13
2010.12.10,117.77
2010.12.13,118.51
2010.12.14,118.12
2010.12.15,117.36
2010.12.16,117.66
2010.12.17,117.9
2010.12.20,118.07
2010.12.21,118.08
2010.12.22,118.33
2010.12.23,119.18
2010.12.27,119.32
2010.12.28,119.9
2010.12.29,121.11
2010.12.30,121.2
2010.12.31,121.75
2011.1.3,120.93
2011.1.4,120.47
2011.1.5,118.72
2011.1.6,118.63
2011.1.7,119.03
2011.1.10,119.48
2011.1.11,118.78
2011.1.12,119.14
2011.1.13,119.37
2011.1.14,119.09
2011.1.18,119.6
2011.1.19,120.46
2011.1.20,119.06
2011.1.21,119.69
2011.1.24,119.83
2011.1.25,120.16
2011.1.26,120.105
2011.1.27,119.24
2011.1.28,120.325
2011.1.31,120.42
2011.2.1,121.475
2011.2.2,121.195
2011.2.3,121.14
2011.2.4,120.2
2011.2.7,120.045
2011.2.8,119.98
2011.2.9,119.98
2011.2.10,118.64
2011.2.11,118.41
2011.2.14,118.64
2011.2.15,117.9
2011.2.16,118.17
2011.2.17,118.57
2011.2.18,118.88
2011.2.22,119.36
2011.2.23,119.76
2011.2.24,120.63
2011.2.25,120.97
2011.2.28,120.74
2011.3.1,120.6
2011.3.2,120.63
2011.3.3,119.95
2011.3.4,120
2011.3.7,120.08
2011.3.8,119.5
2011.3.9,119.43
2011.3.10,119.12
2011.3.11,120.61
2011.3.14,120.92
2011.3.15,122.25
2011.3.16,123.71
2011.3.17,125.16
2011.3.18,122.3
2011.3.21,121.86
2011.3.22,122.105
2011.3.23,122.12
2011.3.24,121.98
2011.3.25,121.24
2011.3.28,120.88
2011.3.29,119.85
2011.3.30,119.15
2011.3.31,118.76
2011.4.1,117.45
2011.4.4,117.55
2011.4.5,116.4
2011.4.6,115.61
2011.4.7,116.28
2011.4.8,116.39
2011.4.11,116.67
2011.4.12,117.93
2011.4.13,117.86
2011.4.14,118.31
2011.4.15,118.82
2011.4.18,119.39
2011.4.19,119.65
2011.4.20,119.86
2011.4.21,120.7
2011.4.25,120.85
2011.4.26,121.09
2011.4.27,120.355
2011.4.28,121.09
2011.4.29,121.7
2011.5.2,121.52
2011.5.3,121.92
2011.5.4,122.57
2011.5.5,123.2
2011.5.6,122.5
2011.5.9,123.04
2011.5.10,122.11
2011.5.11,121.83
2011.5.12,122.07
2011.5.13,122.13
2011.5.16,122.245
2011.5.17,121.32
2011.5.18,120.88
2011.5.19,121.07
2011.5.20,120.83
2011.5.23,120.34
2011.5.24,120.49
2011.5.25,120.42
2011.5.26,121.31
2011.5.27,122.07
2011.5.31,121.055
2011.6.1,122
2011.6.2,121.96
2011.6.3,123
2011.6.6,123.15
2011.6.7,123.35
2011.6.8,123.48
2011.6.9,122.94
2011.6.10,122.81
2011.6.13,123.06
2011.6.14,122.63
2011.6.15,121.78
2011.6.16,122.34
2011.6.17,123.28
2011.6.20,122.88
2011.6.21,123.07
2011.6.22,122.85
2011.6.23,122.45
2011.6.24,122.61
2011.6.27,121.98
2011.6.28,121.62
2011.6.29,122.04
2011.6.30,122.53
2011.7.1,122.08
2011.7.5,121.71
2011.7.6,121.88
2011.7.7,121.44
2011.7.8,122.38
2011.7.11,122.84
2011.7.12,124.25
2011.7.13,124.9
2011.7.14,124.63
2011.7.15,124.77
2011.7.18,124.77
2011.7.19,124.5
2011.7.20,125.24
2011.7.21,125.75
2011.7.22,125.77
2011.7.25,125.94
2011.7.26,126.59
2011.7.27,126.47
2011.7.28,126.86
2011.7.29,128.15
2011.8.1,127.87
2011.8.2,127.95
2011.8.3,128.14
2011.8.4,124.7
2011.8.5,125.71
2011.8.8,126.91
2011.8.9,128.17
2011.8.10,128.35
2011.8.11,128.29
2011.8.12,128.38
2011.8.15,128.39
2011.8.16,128.45
2011.8.17,128.92
2011.8.18,128.81
2011.8.19,128.92
2011.8.22,128.44
2011.8.23,128.59
2011.8.24,128.06
2011.8.25,127.24
2011.8.26,128.6
2011.8.29,128.38
2011.8.30,128.61
2011.8.31,128.77
2011.9.1,128.38
2011.9.2,128.32
2011.9.6,126.92
2011.9.7,127.57
2011.9.8,127.25
2011.9.9,127.23
2011.9.12,127.56
2011.9.13,128.23
2011.9.14,128.64
2011.9.15,128.63
2011.9.16,128.31
2011.9.19,128.83
2011.9.20,129.05
2011.9.21,128.57
2011.9.22,129.19
2011.9.23,128.67
2011.9.26,128.91
2011.9.27,128.4
2011.9.28,128.76
2011.9.29,128.4
2011.9.30,127.8
2011.10.3,128.64
2011.10.4,128.19
2011.10.5,128.42
2011.10.6,128.65
2011.10.7,128.25
2011.10.10,128.55
2011.10.11,128.61
2011.10.12,127.47
2011.10.13,128.24
2011.10.14,127.65
2011.10.17,128.3
2011.10.18,128.32
2011.10.19,128.36
2011.10.20,128.2401
2011.10.21,129.41
2011.10.24,129.49
2011.10.25,129.72
2011.10.26,129.24
2011.10.27,129.79
2011.10.28,130.09
2011.10.31,126.02
2011.11.1,125.77
2011.11.2,126.22
2011.11.3,126.22
2011.11.4,125.99
2011.11.7,126.25
2011.11.8,126.8
2011.11.9,126.6
2011.11.10,126.86
2011.11.11,127.72
2011.11.14,127.81
2011.11.15,127.76
2011.11.16,127.93
2011.11.17,128.03
2011.11.18,128.06
2011.11.21,127.97
2011.11.22,127.97
2011.11.23,127.36
2011.11.25,126.76
2011.11.28,126.34
2011.11.29,126.47
2011.11.30,126.98
2011.12.1,126.79
2011.12.2,126.32
2011.12.5,126.77
2011.12.6,126.77
2011.12.7,126.83
2011.12.8,126.74
2011.12.9,127.04
2011.12.12,126.45
2011.12.13,126.28
2011.12.14,126.2
2011.12.15,126.41
2011.12.16,126.57
2011.12.19,126.19
2011.12.20,126.48
2011.12.21,126.11
2011.12.22,125.97
2011.12.23,126.12
2011.12.27,126.48
2011.12.28,126.41
2011.12.29,126.87
2011.12.30,127.93
2012.1.3,128.46
2012.1.4,128.33
2012.1.5,127.46
2012.1.6,127.89
2012.1.9,128.17
2012.1.10,128.13
2012.1.11,128.06
2012.1.12,128.22
2012.1.13,127.96
2012.1.17,128.16
2012.1.18,128.21
2012.1.19,127.62
2012.1.20,127.88
2012.1.23,127.88
2012.1.24,126.65
2012.1.25,126.64
2012.1.26,127.05
2012.1.27,128.33
2012.1.30,128.93
2012.1.31,129.13
2012.2.1,129.07
2012.2.2,129.12
2012.2.3,128.56
2012.2.6,128.5
2012.2.7,128.18
2012.2.8,127.79
2012.2.9,126.72
2012.2.10,126.79
2012.2.13,126.86
2012.2.14,125.5
2012.2.15,125.57
2012.2.16,124.71
2012.2.17,123.77
2012.2.21,123.43
2012.2.22,122.56
2012.2.23,123.13
2012.2.24,121.49
2012.2.27,122.17
2012.2.28,122.25
