DATE,Open,High,Low,Close,Volume
2017-05-11,134.8081,135.1011,134.1733,135.062,27232074.0
2017-05-12,135.1401,135.3941,135.0034,135.3648,19738629.0
2017-05-15,135.3941,135.8726,135.2964,135.7945,20481327.0
2017-05-16,136.107,136.3805,135.7457,136.361,21785994.0
2017-05-17,135.3159,135.5308,132.8743,132.8938,55642178.0
2017-05-18,132.8841,134.5053,132.6985,134.0561,41319882.0
2017-05-19,134.4955,135.189,134.4467,134.6225,36730112.0
2017-05-22,134.9155,135.8287,134.8732,135.7554,19509659.0
2017-05-23,136.1656,136.1656,135.5407,135.8922,19687534.0
2017-05-24,136.3024,136.5856,135.9215,136.5172,18323864.0
2017-05-25,137.0397,138.0311,136.7419,137.6795,23928591.0
2017-05-26,137.7088,137.9822,137.5232,137.9236,13851582.0
2017-05-30,137.8357,138.202,137.7674,138.0408,20306409.0
2017-05-31,138.4901,138.5291,137.2888,137.992,33229404.0
2017-06-01,138.2654,138.5877,137.6892,138.5291,20120741.0
2017-06-02,139.0175,140.1406,138.7928,140.1113,37222881.0
2017-06-05,140.0918,140.3262,139.8867,140.082,15727526.0
2017-06-06,139.9355,140.375,139.3202,139.5253,22393024.0
2017-06-07,139.8867,140.1895,139.2714,140.0723,18842408.0
2017-06-08,140.3848,140.4434,139.457,140.2188,25417408.0
2017-06-09,140.375,140.5411,134.8862,136.7126,109783737.0
2017-06-12,135.5992,136.2242,134.2612,135.9801,104453977.0
2017-06-13,136.7419,137.279,136.0289,137.0837,51193010.0
2017-06-14,137.6306,137.6404,135.3843,136.4879,60093764.0
2017-06-15,135.1206,136.0289,134.2807,135.8824,55145160.0
2017-06-16,135.8515,135.9073,134.7918,135.2933,48087413.0
2017-06-19,136.5664,137.6828,136.3999,137.5555,39626533.0
2017-06-20,137.4086,137.5947,136.4293,136.4782,40935078.0
2017-06-21,136.772,137.8983,136.7035,137.8297,35743366.0
2017-06-22,138.0256,138.2998,137.438,137.7905,24099115.0
2017-06-23,137.624,138.4956,137.2519,138.3194,21654314.0
2017-06-26,139.0636,139.3477,137.3694,137.673,34411094.0
2017-06-27,137.1736,137.3205,135.166,135.1757,65957819.0
2017-06-28,135.6752,137.2421,134.8917,137.1246,57427180.0
2017-06-29,136.5174,136.5566,133.4326,134.7448,88769351.0
2017-06-30,135.1464,135.8012,134.3531,134.7938,68898255.0
2017-07-03,135.3912,135.5675,133.2857,133.3738,32797005.0
2017-07-05,133.7459,135.0484,133.3444,134.6861,42116584.0
2017-07-06,133.648,134.2258,132.9919,133.4717,48430476.0
2017-07-07,133.9124,135.2737,133.9124,134.9113,36970402.0
2017-07-10,134.9897,136.111,134.6567,135.7927,24853545.0
2017-07-11,135.5773,136.3411,135.0876,136.1747,31517660.0
2017-07-12,137.3107,137.9472,137.0609,137.7905,36045799.0
2017-07-13,137.9374,138.4271,137.6926,138.0941,31073595.0
2017-07-14,138.6425,139.3574,138.2704,139.1812,34544847.0
2017-07-17,139.3085,139.7394,138.9853,139.2497,25343155.0
2017-07-18,139.1224,140.2095,138.7111,140.1801,25748527.0
2017-07-19,140.562,141.2084,140.5326,141.0027,33752309.0
2017-07-20,141.3259,141.4532,140.5522,141.1888,36139449.0
2017-07-21,140.6502,141.13,140.3857,141.13,39697094.0
2017-07-24,141.0908,141.8743,140.9439,141.7764,26712732.0
2017-07-25,141.3063,141.747,141.0321,141.414,28120884.0
2017-07-26,141.747,141.9526,141.5413,141.8743,18610634.0
2017-07-27,142.8438,142.9418,139.3574,140.9831,80665866.0
2017-07-28,140.1801,141.0959,139.9157,140.8656,38013176.0
2017-07-31,141.2377,141.4434,139.9646,140.2682,33848645.0
2017-08-01,140.7285,140.7873,140.1605,140.5914,20149421.0
2017-08-02,141.463,141.5315,139.661,140.9733,41769667.0
2017-08-03,141.1888,141.1888,140.1703,140.4249,27112799.0
2017-08-04,140.6795,140.9929,140.1017,140.6795,29472909.0
2017-08-07,140.9146,141.5707,140.7383,141.5707,17933942.0
2017-08-08,141.2867,142.4619,140.9244,141.3259,30810364.0
2017-08-09,140.1801,141.2084,139.8422,141.1398,36169473.0
2017-08-10,140.3661,140.4347,137.9766,138.1137,63331663.0
2017-08-11,138.3194,139.4652,137.9864,139.1616,45862488.0
2017-08-14,140.2682,141.1692,140.229,140.9537,34161024.0
2017-08-15,141.2377,141.318,140.6697,141.0517,25509181.0
2017-08-16,141.3846,141.9624,140.8271,141.2965,31913002.0
2017-08-17,140.7579,140.9635,138.4075,138.4075,70190975.0
2017-08-18,138.5054,139.2595,137.7416,138.3096,60751940.0
2017-08-21,138.3096,138.6034,137.2813,138.1333,37111487.0
2017-08-22,138.8678,140.3857,138.8286,140.2388,36294232.0
2017-08-23,139.5533,140.0528,139.4358,139.7394,25702324.0
2017-08-24,140.0724,140.2095,138.5446,139.3281,38160803.0
